692 "@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me #fuming" 1 11633
5981 "A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… #optimism" 2 30488
7050 "Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary." 3 40734
5673 "@TampaBayRay I cried with laughter." 2 30180
2202 "CommunitySleepCoach: Look at these #narcoleptic #puppies. Make you #smile. If you are human &amp; find yourself in such odd positions, seek #thâ€¦" 2 31349
5968 "And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen" 2 30475
6855 "Gonna be a loooooong year as a Browns fan. Longer than normal and that's " 3 40539
3225 "Lol little things like that make me so angry x" 1 10940
6999 "“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot" 3 40683
6581 "she's always so insensitive whenever i grieve idgi" 3 40265
246 "some of the casuals tweets that Vic has faved are making me gag #bitter" 1 11187
1703 "Last @LGCanada product I buy - I promise! Absolutely #terrible #CustomerService" 0 22200
3677 "@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it" 1 10188
2442 "laughter is such a powerful thing and everybody deserves to laugh, if u like shitty romcoms and get a giggle outta planet uranus, power to u" 2 31589
3905 "@ashleighjessica @zacflint1 I'd give that pout the firm D" 1 10416
657 "Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry" 1 11598
1089 "These mets know how to give someone anxiety #mets #lgm #anxiety @mets" 0 21586
6749 "@coalese 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂" 3 40433
6821 "@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today" 3 40505
1406 "Embarrassing lack of defensive depth coming back to haunt us." 0 21903
1694 "@torreBe Te gusta American horror story y The walking dead?" 0 22191
5783 "Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl" 2 30290
3712 "Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter" 1 10223
6491 "It's way too hard not to get discouraged." 3 40175
5482 "Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday" 0 21136
6395 "@jeremycorbyn @magstogether my god is @jeremycorbyn a full shilling? Seriously you need a major rethink or no lab gove in your lifetime #sad" 3 40079
3280 "He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂" 0 21201
5306 "Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote" 0 20960
505 "@Kruzer You're not stealing my girl, I've solo'd Crota's End flawlessly. Do not try or face the wrath of the machine ðŸ˜¤" 1 11446
4324 "Cheap pout my brodcast" 1 10835
3143 "@ArcticFantasy I would have almost took offense to this if I actually snapped you" 1 10858
616 "Everyone is raging" 1 11557
1395 "Michael Carrick should start every game for United and England" 0 21892
6598 "@keyshamackie it's fucking dreadful for live footy matches" 3 40282
6955 "Never let me see you frown" 3 40639
177 "White people irritate me." 1 11118
5157 "@SueWallace78 peanut butter???? You some kinda pervert?? #awful" 0 20811
3040 "@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair." 3 41431
5695 "@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x" 2 30202
5972 "When we give cheerfully and accept gratefully, everyone is blessed.\nÂ»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou" 2 30479
6634 "Trying to take what's lost and broken and make it right" 3 40318
3158 "Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl" 1 10873
6278 "sparkling or still? #terribledebatequestions" 2 30785
6991 "@beIIrkes Es, I'm serious 23/8" 3 40675
2674 "My cell won't hold a charge ðŸ˜¢ #sadness So should I..." 3 41065
58 "@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? " 1 10999
1411 "@AzyraiZelo I am shy xD" 0 21908
994 "#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear" 0 21491
2349 "i animated a little thing i might post it tomorrow since itll be a Good Thursday.. nice..." 2 31496
4955 "@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully" 0 20609
6088 "what happened to breezy" 2 30595
4489 "# ISIS REFERENCES SCRUBBED?  Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...  #news" 0 20143
3611 "@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an #outrage" 1 10122
1971 "@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!" 2 31118
828 "@AliKhanSays Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing." 0 21325
3552 "OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH " 1 10063
1761 "&amp; as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy &amp; men get lazy &amp; then it's just pointless" 2 30908
1268 "@wittyneeraj What is Shehla Rashid &amp; Kaniyah Kumar saying about you ? and when they say truth indians threaten them. #FakeDemocracy" 0 21765
4765 "@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves." 0 20419
2612 "@BBCTomEnglish @TimesSport And the dreadful Franglaise." 3 41003
473 "Tears and eyes can dry but I won't, I'm burning like the wire in a lightbulb" 1 11414
4050 "@talkRobyn oh dear I have to watch this the woman with the pout did well" 1 10561
552 "@PAULROVlA the first resulted in me angrily sobbing and ranting about finnick in the cinema" 1 11493
818 "@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??" 0 21315
3854 "@m_warner21 Yikes. The wrath of Maddie..." 1 10365
2343 "@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. " 2 31490
3210 "Anger, resentment, and hatred are the destroyer of your fortune today.'" 1 10925
837 "@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to #fear" 0 21334
2048 "something about opening mail is just...very pleasing" 2 31195
4288 "Prayers &amp; Protection to our brothers and sisters fighting in #Charlotte  #against #machines" 1 10799
6523 "@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging.  #scam" 3 40207
4714 "Rollover car crash on warren st, traffic is horrid #Boston" 0 20368
2193 "@jtkola @danmericaCNN she's still younger and more spry than trump" 2 31340
594 "@washingtonpost#Trump's #fear &amp; #anger are similar to what #Hitler preached to come to power in Germany. Wake up America!!" 1 11535
4702 "David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor" 0 20356
921 "A good head and a good heart are always a formidable combination.' - Nelson Mandela" 0 21418
3128 "why the fuck does my mum want me to put corn in the curry?! #grim" 3 41519
6851 "Hey @AppleSupport - how do I find my play history on new #ios10 #appleMusic #music #lost" 3 40535
4558 "@Montel_Williams If this ban goes through, it will harm so many people, disabled veterans, people who have #chronicpain,  #iamkratom" 0 20212
5177 "@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir." 0 20831
6078 "Laudrup and his evil white companions rejoice." 2 30585
5826 "her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful." 2 30333
94 "I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered" 1 11035
4021 "@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby" 1 10532
892 "@PARISDENNARD why should I listen to someone with a tie like that? " 0 21389
2247 "@eleanor_binks at least Blake lively and Ryan Reynolds are still together, God bless what a beaut couple" 2 31394
3055 "@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs" 3 41446
3232 "Losing to Villa...'@M0tivati0nQuote: Most of the things people worry about are things that won't even matter to them a few months from now.'" 0 21153
2044 "Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp" 2 31191
3220 "@TrevorHMoore @paget_old In Scotland, the right-wingers are the most rabid anti-nationalists. Socialists are mostly in favour." 1 10935
1867 "My @timehop literally cracks me up when I see posts from 2 years ago and later ðŸ˜‚ #hilarious" 2 31014
4763 "He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror" 0 20417
4727 "When you arrive at the office the day before your first ever festival and the Internet is down " 0 20381
6663 "@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away." 3 40347
3073 "Henny and pine apples ðŸ¤”" 3 41464
4646 "@BigBossPeltonen \nLikewise #death #cutting " 0 20300
6485 "@midnight #EndTrumpweek please, it's #depressing me." 3 40169
4265 "@ImpugnValkyrie *I frown and cup your cheeks in my hands after you step aside.* Angela I care about you. And I don't know how else I can -" 1 10776
5133 "Step out of your comfort zone. \nGo for risks.\nFace things you fear. \n\nThis is when life starts to happen.\n\n#cpd" 0 20787
2389 "Whatever you decide to do make sure it makes you ." 2 31536
1789 "How is your toddler coping with the new arrival? Has he tried killing her yet?' they cheerfully ask." 2 30936
6963 "@jaymohr37 droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports" 3 40647
3089 "Does she really need to pout all the time - getting on my nerves #GBBO" 3 41480
1939 "@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown" 2 31086
6720 "Brad Pitt being investigated for child abuse?! this all just got really #dark" 3 40404
7053 "Honestly don't give af who wins out of us and pine, I'm just worried about getting drunk Saturday night😂" 3 40737
2898 "doese reading help depression or is it another form of escapism" 3 41289
7071 "@hannah_2401 hannah stop being mournful and chill 💁" 3 40755
3316 "Bout ta get my @dontbreathe on up in here! @WarrenTheaters  #icantholdmybreaththatlong" 0 21237
5564 "It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda ðŸ˜‚ðŸ˜‚ðŸ˜‚" 2 30071
210 "Every dancers dream song  #worldpower" 1 11151
439 "@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage." 1 11380
1394 "@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate." 0 21891
6602 "@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid." 3 40286
2342 "Better mood today! Bring me #teasing, #flirting, #xdressers, #laughter, and #roleplayers! Also #confessions and #secrets @underdeskloser" 2 31489
647 "And Republicans, you, namely Graham, Flake, Sasse and others are not safe from my wrath, hence that Hillary Hiney-Kissing ad I saw about you" 1 11588
3838 "Forever angry that gh ruined Molly and morgan's bond/friendship " 1 10349
7044 "now playing yung fav song ni chavs #sober 😂" 3 40728
1986 "The #most wasteful day is a #day without " 2 31133
5550 "@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx" 2 30057
6350 "| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa" 3 40034
4093 "@everycolorbot more like every color looks the same #triggered #colorblind " 1 10604
938 "Why is it so windy? So glad I didn't ride my bike. #fear #wind" 0 21435
4052 "@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first, but gosh darn it, they have to get rid of it." 1 10563
3632 "testing #angry" 1 10143
770 "Been up since 4am. Too scared to go back to sleep #nightmare â€” feeling scared" 0 21267
4960 "@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful" 0 20614
4477 "@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago." 0 20131
4659 "In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting" 0 20313
2461 "To tell the truth and make someone cry is better than to tell a lie and make someone smile. #truth #lie #cry  #offalonehugots" 2 31608
6563 "Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC" 3 40247
3523 "@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR" 1 10034
1050 "Looks like I'm going in for my op just over a week or so early! #nervous ðŸ™ˆðŸ™ˆðŸ™ˆ" 0 21547
5184 "@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli " 0 20838
4279 "@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol " 1 10790
6539 "@CCTakato at least in crystal every part of it is portrayed as being WRONG, the dark atmosphere, the fact that mamoru is brainwashed" 3 40223
2416 "@JackHoward the Christmas episode genuinely had me in tears of laughter" 2 31563
3882 "@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir." 1 10393
215 "@FoxNews #Poor = #angry and justly so. Offer people some hope! My god, does anyone see this?! #Education should not be for the #elite" 1 11156
5677 "tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo" 2 30184
1166 "This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including meðŸ˜‘ðŸ˜‘ðŸ˜‚" 0 21663
2384 "@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses." 2 31531
6323 "my life in one word is depressing" 3 40007
6110 "Miami proficiency is like pleasing by what name miami beaches: pIkxb" 2 30617
3178 "@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy" 1 10893
465 "Good luck to all Fury-Haney players playing this weekend at the Future Stars showcase in Frisco, Tx. #KGB #G-town " 1 11406
3400 "[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*." 2 30887
4647 "@MikeGrunwald Anything is better than a Trump ramble. He is awful. Truly truly awful." 0 20301
3360 "Somebody who has braved the storm is brewing. " 2 30847
2025 "It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious" 2 31172
4008 "@marthalyssa yep. LOL " 1 10519
92 "And to discriminate only generates hate\nAnd when you hate then you're bound to get irate," 1 11033
5410 "bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church " 0 21064
3465 "im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary" 3 40836
2886 "even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn" 3 41277
2005 "You dont have to feel grateful to be grateful, for it is written  ' all things work together for good'  for those who love God. #cheerful" 2 31152
6640 "@narcissusheiyan  maybe it'd have been different if I stayed for sixth form? But still, the oppressive architecture, uninteresting people" 3 40324
432 "#TheWordOfGOD #taught, #preached #correctly will #ComfortTheAfflicted &amp; #AfflictTheComfortable; it will #offend &amp; #TellTheTruth #AboutSin!" 1 11373
3563 "@Ms_HeartAttack holy shit it just a bee sting like fuck you're not dying" 1 10074
583 "Feel the wrath of my air-dropped pamphlets!" 1 11524
2656 "I'm not the type to flee from adversity nor does it discourage me. I'll always stand strong in the paint" 3 41047
6244 "Hey @AppleSupport, would be nice to have â€œclick to pauseâ€ or â€œpause when window inactiveâ€ on animated GIFs for macOS Messages app" 2 30751
6644 "i got his bitch depress" 3 40328
2317 "Why would Enrique sub off busquet? #hilarious" 2 31464
637 "10 minutes with an incense and all I get is 2 Rattatas. ðŸ˜‚#PokemonGO" 1 11578
1891 "@joemrusso happy birthdayyyyyy pretty. Miss you!" 2 31038
6835 "That's me for the evening, though! Way too lit to finish these off properly without causing some serious mischief." 3 40519
5249 "#aliens #zombie #gore #slash #ghost #sith #horror I love it all. ðŸ”ª" 0 20903
6227 "When your rewatching glee and break down in tears all over again. ðŸ˜­ðŸ˜¢ " 2 30734
62 "@ReadingFC @EFLCup - remind them 'Twenty's Plenty' !" 1 11003
3949 "Brendan Rodgers looks fuming 😭" 1 10460
5208 "@GroundSwellCLE @ClevelandCNBC @KingJames @mavcarter @SpringHillEnt @boughb #revitalize #ClevelandHustles #daunting task, #hustle" 0 20862
5414 "@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS" 0 21068
5598 "North America vs Sweden is the most exhilarating hockey I've ever watched ðŸ˜… wow , mackinonns mitts are silky #TeamNA #WCH2016" 2 30105
5061 "@hm_custserv #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve." 0 20715
1164 "Heyyyy warriors!!!!! #anxiety #panicattacks" 0 21661
6237 ".@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'" 2 30744
3118 "... Huh. Perhaps... Because we're both so dreary, we get along well?" 3 41509
172 "@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge ðŸ˜‚" 1 11113
5426 "I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation" 0 21080
5011 "No @Chrishilly1987 for MOS ðŸ˜¡  #shocking Leads from the front ðŸ’ªðŸ»" 0 20665
6959 "Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious" 3 40643
3824 "@TzumiXIV huff puff" 1 10335
4648 "horrid having a car n no liscence" 0 20302
3404 "Our tone of voice: we're like One Direction, we're thoughtful and timid, yet playful" 2 30891
6882 "there are #serious #chinks in #India’s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer" 3 40566
944 "â€œWorry is a down payment on a problem you may never have'. Â Joyce Meyer.  #motivation #leadership #worry" 0 21441
4575 "#terror test ................" 0 20229
3995 "@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀" 1 10506
1269 "@escotony sorry to hear about your experience, however, please do not hesitate to contact us via live chat or email at askdysonUS@dyson.com" 0 21766
6092 "Be free and open and breezy! Enjoy! Things won't get any better so get used to it." 2 30599
1224 "@jk_rowling @Riverfeather207 Donald Trump in the White House " 0 21721
2699 "Don't get too close it's dark inside ðŸŒ«ðŸŒŠ" 3 41090
6828 "Sky news still pushing the Brexit gloom line, managing to ignore the fact it's simply not happening. 'But in the future.....'" 3 40512
1378 "Omg I actually thought she was going to jump.  #SouthPark20 #southpark" 0 21875
6174 "@LeBatardShow #heyday Race war 2016" 2 30681
1386 "Never fear the want of business. A man who qualifies himself well for his calling, never fails of employment." 0 21883
3910 "@cxmbeferre so you WOULDNT date me????? #offended" 1 10421
2352 "@ErinAndrews I â¤ï¸you on DWTS You make my night every show! ðŸ˜˜ " 2 31499
1141 "3. You are so cool I feel slightly intimidated sometimes but YOU ARE A VERY NICE PERSON and I LIKE THE THINGS YOU DO. ðŸ’•" 0 21638
2074 "brennan cook and breezy should get back togetherðŸ˜ðŸ˜ðŸ˜" 2 31221
2881 "Actually I always idealize the end of my relationships .. Such a pessimist" 3 41272
4039 "@xandraaa5 @amayaallyn6 shut up hashtags are cool " 1 10550
4511 "@p4pictures it would be great but what if the card crashes ðŸ˜±. It's happened to me twice " 0 20165
3000 "@Micky_A_Lawson Paddy McNair is our joint top scorer......yeah.....justlet that sink in haha" 3 41391
3682 "@winksahoy we about to get shit on by the wrath of winter out of nowhere" 1 10193
3330 "Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... " 0 21251
2735 "sav tells our mom 'I love you' and she responds 'Oh.' #sad" 3 41126
4231 "All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein" 1 10742
960 "Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfulness #success" 0 21457
2623 "@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party" 3 41014
5521 "@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  " 2 30028
1637 "And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread." 0 22134
572 "bows are world of tank creats rubberbath sting weeks of" 1 11513
1337 "@caseycdutch @m_rath that's what some rioters are doing #terrorism" 0 21834
2022 "Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp â¬…ï¸ #chirp #appsworld #socialmedia @DanielFeuer merciðŸŽˆ" 2 31169
5621 "Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran" 2 30128
1825 "#Quoteoftheday\r\r'If you don't do #wild things while you're young, you'll have nothing to #smile about when you're old.'\r\r#dailyquote #quotes" 2 30972
1275 "@GambinoDeeJay @Linda76Graham @mikeeshy \n\nAnd also, trying to find it on Youtube is a fucking nightmare." 0 21772
3931 "@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate" 1 10442
5075 "@Lillie_Billy don't worry me and my mans @JJB1Owens gave him a piece of our mind" 0 20729
2211 "@IcyEmmaX &lt; took another sip. â€œWeâ€™ve had some earth shattering, soul exhilarating sex. You think black souls can have that kind of &gt;" 2 31358
4382 "@AHSFX thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6 #horrific" 0 20036
7007 "“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe" 3 40691
733 "@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?" 1 11674
964 "@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople" 0 21461
2506 "Write drunk. Edit Sober. \nForget to save. Wake hungover.\n#amwriting #sober" 3 40897
605 "Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle" 1 11546
4263 "Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt." 1 10774
1952 "TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #MPN #DemiLovato" 2 31099
4317 "I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection" 1 10828
1392 "@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile " 0 21889
1510 "#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression  #anxietyprobz" 0 22007
5497 "I feel so blessed to work with the family that I nanny for â¤ï¸ nothing but love &amp; appreciation, makes me smile." 2 30004
5907 "@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that." 2 30414
4675 "Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP ðŸš´100k #apprehension?" 0 20329
1866 "My @timehop literally cracks me up when I see posts from 2 years ago and later ðŸ˜‚ " 2 31013
4921 "Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI" 0 20575
68 "I really wish my road rage wasn't so damn bad lmaooooo" 1 11009
6027 "A cheerful heart is good medicine, but a crushed spirit dries up the bones -Proverbs 17:22-" 2 30534
5399 "Aberdeen st Johnstone, let's see who can punt it the furthest " 0 21053
2207 "Always be full of joy in the Lord, I say it again- rejoice. Philippians 4:4" 2 31354
1319 "@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ðŸ˜¨ðŸ˜¨ðŸ˜¨ #excited #afraid" 0 21816
4728 "I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. ðŸ˜• #insomnia  #notfair" 0 20382
4808 "@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary" 0 20462
1348 "@BenjySarlin @MargieOmero @MonmouthPoll not to worry, he'll flip Wisconsin" 0 21845
723 "I bet @mmunro91 is fuming with our draw ðŸ‘€" 1 11664
5052 "Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC" 0 20706
3613 "..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!" 1 10124
6619 "Add Donte Moncrief to my dismal situation #blessed." 3 40303
3921 "@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?" 1 10432
5211 "I have a job interview with @BarclaysUK in Loughborough next month !!!" 0 20865
5600 "By the way, I'm wearing the smile you gave me today. \n#you #me #smile" 2 30107
3115 "@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-" 3 41506
4070 "@WBIRSports They're still using his offense, up the middle 3X &amp; punt." 1 10581
6398 "So depressing that it's darker so much earlier now" 3 40082
2453 "semores: let's get this. #mirth #SAW #keepthetradition ðŸ’œðŸ’›âš›ðŸµðŸ‡ðŸ‹ðŸŒ¼ðŸ¤ðŸ¥ðŸ‘šðŸ˜ˆðŸ˜ˆðŸ‘¾ðŸ§€" 2 31600
1221 "Most people never achieve their goals because they are afraid to fail." 0 21718
4902 "Sickness bug! " 0 20556
1924 "Accept challenges in life, so that you may feel the exhilaration of victory." 2 31071
627 "Probably gonna end up seriously poorly at some point soon, so tired, and go from freezing to boiling in the space of seconds" 1 11568
4484 "my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --" 0 20138
2474 "@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me ðŸ˜" 3 40865
2359 "@nadyaginsburg Thank-you for unfailingly bringing so much joy into my life, you incredibly talented maker of mirth." 2 31506
4677 "Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream ðŸ˜‚ #horror #suchagirl" 0 20331
6675 "@pandaflo22 We are sadden by this because we always strive to bring the best service to our customer. We will always be here for you. CM" 3 40359
1021 "i'm... nervous about this test rip" 0 21518
6184 "Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down" 2 30691
4836 "Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor" 0 20490
5877 "Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically" 2 30384
4658 "I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way." 0 20312
1680 "I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless" 0 22177
1038 "realising you have no conditioner after already shampooing ðŸ˜“ðŸ˜“ #nightmare" 0 21535
6725 "lost my 244 day snapchat streak i'm done" 3 40409
1290 "Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst." 0 21787
5063 "@metrotrains why is there no disabled access at pontefract monkhill? " 0 20717
5607 "Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam" 2 30114
3696 "Can't believe I've only got 2 days off left 🙄 #backtoreality #raging" 1 10207
3147 "Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger" 1 10862
3883 "🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain" 1 10394
1441 "#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness" 0 21938
5962 "Watch this amazing live.ly broadcast by @its.finfin  #musically" 2 30469
7045 "@BlurtAlerts 'the darkest of nights can be bright, the solemn of faces lights up with a smile'. -@Totemprince believe in me, as I do in you" 3 40729
6606 "Two blankets, a hoody, and still no Eternal Sunshine to mope to." 3 40290
3245 "Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D \n#PowerOf4" 0 21166
2388 "Whatever you decide to do make sure it makes you #happy." 2 31535
4468 "Well this is flipping great! Flipping standstill on the freeway! #anxiety #stepofftheledge #youvegottobekiddingme" 0 20122
4125 "New madden kicking 🚮" 1 10636
3942 "Get to work and there's a fire drill. #fire  #outthere #inthedark" 1 10453
2376 "#brigetjonesbabys #brigetjonesbaby was the best film! #hilarious - so good - so funny!! ðŸ™Œ" 2 31523
