	content	emo_id	ID
2875	@cristinalaila1 just when I thought this disgusting man couldn't sink any lower-like Hillary he his depravity of character has no bottom	5	41266
2876	@SizweM01 and it's kinda depressing hey!!! ðŸ˜‘	5	41267
2877	@KseniaSolo hi little late to lost girl but think you awesome from South Afrikaans:-)	5	41268
2878	@MiSSLiNDZO no. ðŸ˜­ the last two we were out-bidded. So we got kinda discouraged so now we are taking our sweet time. The market is stupid tho	5	41269
2879	Way to get a hold of her ðŸ˜Š #depressing	5	41270
2880	TVGirl is like I'm really pretty and melancholic about life and this is why I hate myself	5	41271
2881	Actually I always idealize the end of my relationships .. Such a pessimist	5	41272
2882	After she threw me out I had to sedate her. With a damn horse tranquilizer.'	5	41273
2883	Man city's kit is dreadful!	5	41274
2884	There will be no #gaming video today. An old friend of mine passed last night, so I'm taking some time to grieve. Thank you #StandUpToCancer	5	41275
2885	I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the dishes.	5	41276
2886	even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn	5	41277
2887	Interesting topic this evening...  sadness &amp; low mood. #MHChat	5	41278
2888	someone explain female human beings to me, they're depressing me ._.	5	41279
2889	Dont dull #Dutty_Wednesday	5	41280
2890	@brawl2099 See your primary care doctor. They can prescribe meds and refer you to a psychiatrist for eval. Don't mess with depression.	5	41281
2891	@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (ÕŸàº´Í«àª˜ ÕŸàº´Í«)	5	41282
2892	@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum	5	41283
2893	Trying to make a #better_world is #depressing when it's a #failure -__-	5	41284
2894	Lines from Don't Quit take me to a place of ultimate strength when I start to feel weary. ðŸ’ªðŸ¾	5	41285
2895	That's the old me though #imachildofgod #whatistwerking #sober #married #bye	5	41286
2896	@mcjamie sadly. It's just.. Did the dude have to yell out the frogs name at the Clinton rally that one day. It changed everything	5	41287
2897	Is that hurting..? [Features get a tad somber while attempting to sense @MischievousTyke's temperature]	5	41288
2898	doese reading help depression or is it another form of escapism	5	41289
2899	#Gratitude - recovery health love God conscious drive hope perseverance wealthy home kids SoCal #recoveryfit youthful #sober	5	41290
2900	Idk why people be glorifying depression. I wouldn't wish real depression upon my worst enemy. Shits the worst stop acting like it's cool	5	41291
2901	Maybe I can sleep with my chem book on my head and it will all sink in my brain	5	41292
2902	i cant live anymore my roblox got termianted :(((((((((((((((((((((((( #sad #killme #lol #robloxgamer	5	41293
2903	i cant live anymore my roblox got termianted :((((((((((((((((((((((((  #killme #lol #robloxgamer	5	41294
2904	Come here, let me do whatever I do with it. #dismal	5	41295
2905	When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo.	5	41296
2906	Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned.  #AdultingIsTheWorst	5	41297
2907	Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst	5	41298
2908	@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace	5	41299
2909	Heart heavy for lost furry family members. Remembering Max and Ozzie. Forever friends as ðŸ¶ðŸ˜‡	5	41300
2910	Awake at 5.30am with a seriously bad throat ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜·ðŸ¤’ glands feel huuuuuuuge and I'm in uni soon! #grim	5	41301
2911	@lefluerr Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me ðŸ˜‚ðŸ˜‚!!	5	41302
2912	Thanks to all the #sober drivers. The real winners of the night! #ClemvsGT	5	41303
2913	But God will deliver the righteous to their place of salvation: no evil shall touch themØŒ nor shall they grieve	5	41304
2914	#2 complained then while his head and then called do not despair of God's mercy if you did sins go back to him and ask his forgiveness	5	41305
2915	gloomy days should just be for high cuddles and movies	5	41306
2916	#Quote 'To say that You know Yourself without ever having been #lost to find Yourself, Is like saying You know everything' ~@Caligraphy215	5	41307
2917	why yall hyped abt that girl getting to hang out w JB, he clearly looks so unhappy and bored in the pics no offense LOL, plus he hates yall	5	41308
2918	Well stomach cramps did not make that spin class any easier. Why does my body hate digesting porridge so much ðŸ˜© #spinning #sulk	5	41309
2919	Special thanks to @hamsterwatch &amp; @UgotBronx for keeping us updated &amp; entertained this dismal BB season ðŸ’•	5	41310
2920	â™ªOLD FISH  #discourage	5	41311
2921	Muscled man with huge heart is messing with my brain and heart. #lost #confused	5	41312
2922	@chrislhayes It's hard for most folks to realize how deep the hatred is until you dive into the murky end of the pool. This guy is nuts.	5	41313
2923	The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there	5	41314
2924	@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement	5	41315
2925	Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!	5	41316
2926	Sejejs says Cibulskis missed time in 3rd period due to an injury. Wouldn't comment on how serious it is. Apparently not a doctor.	5	41317
2927	Biggest joke in life? Kardashian and Jenner stans. Their lives are so dull, parents must be so proud.	5	41318
2928	@NikhilTikare i like cold gloomy weather	5	41319
2929	Cuddling literally kills depression, relieves anxiety, and strengthens the immune system.	5	41320
2930	#Taurus, for the most part, you have perfect control over your Emotions and you are careful not to be so sulky around anyone!	5	41321
2931	What I would give\nTo feel the sunlight on my face\nWhat I would give\nTo be lost in your embrace ðŸŽ§\n\n#Fallen	5	41322
2932	Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(   #itnevergoes	5	41323
2933	Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes	5	41324
2934	@Skepta make sure you's Young breadrins sling us a quick vote #murky #skeng #votage	5	41325
2935	@NicKeaney Hope they refuse :( x #depressing	5	41326
2936	@Conorojo Loool understand the pessimism but it will ðŸ˜‚	5	41327
2937	@nickb88 @Buster_ESPN pine rider	5	41328
2938	This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I am.	5	41329
2939	@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter #sad	5	41330
2940	@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter 	5	41331
2941	@strong_bread dude we same fukc i lost my spectacles this morning.......	5	41332
2942	#savemoney and #savelifes @ your #openbar @your #weddingreception. Close it 1-2 hours early, forcing your guests to sober up before driving.	5	41333
2943	@tonygoldmark Yeah I won't mourn it but I'm glad I rode it the last time I visited.	5	41334
2944	@diamonde my heart just sunk.	5	41335
2945	I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness	5	41336
2946	SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues	5	41337
2947	@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!	5	41338
2948	@Tanzynia sadly David D is no longer with us imagine both together wow	5	41339
2949	Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is #grim	5	41340
2950	Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is 	5	41341
2951	@Mysteri759 @Ren102e906 @slb42jcb @swoozyqyah Well, I'm too old, and too stubborn about facts &amp; history to be discouraged.	5	41342
2952	Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober	5	41343
2953	it's pretty depressing when u hit pan on ur favourite highlighter	5	41344
2954	ah #lost #mah #train of thunk.	5	41345
2955	@Adrian_Specs Far from safe and staid I found it horribly OTT at times while everyone seemed to be trying just a little too hard. Not for me	5	41346
2956	@Megane_Matt @HikariMorou next to despair, hope shines even brighter (you get me Matt)	5	41347
2957	ðŸ‚ðŸŽµâ˜€\n#fall sounds great !\ndream #blues #rock by @RaphaelSlagg.\nGet the top album  'One Love'  by hero @BlindFret. :D	5	41348
2958	I'd pay good money to watch someone slap that pout off Candice.	5	41349
2959	#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz	5	41350
2960	#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz	5	41351
2961	@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/	5	41352
2962	Nobody wants a grouch but DONT move to SD if you want to be a rapper. #serious	5	41353
2963	@mypalalex but still your my favorite person in DF besides grim	5	41354
2964	@icapturpix @DRUDGE_REPORT I agree. This current, ultra-left Democratic party lost a lot of members, including myself. I switched to Repub.	5	41355
2965	Although this is my best semester so far, this is also my most depressing because I'm constantly reminded that I'm not meant for greatness	5	41356
2966	Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup	5	41357
2967	will brawndo cure my depression? @MikeJudge #Idiocracytoday	5	41358
2968	If you love something, let it go. If it comes back, it is yours. If it doesn't, it never will. #sadness #accepting	5	41359
2969	because a kitchen sink to you is not a kitchen sink to me, okay friend?	5	41360
2970	@kerophibian depressing	5	41361
2971	@almurray hit the sink with a hammer... sorry, the universal modifier!	5	41362
2972	I feel like an appendix. I don't have a purpose. #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life	5	41363
2973	But is it your fault you worked hard and stayed the course until eventually it all paid off, no! so let it be known and count up!	5	41364
2974	I feel like a burden every day that I waste but I don't know how to get out of this bc I get so discouraged all I wanna do is lay around ðŸ™ƒ	5	41365
2975	@RIPPoohSavage u know ion play that shit bout my weary brother	5	41366
2976	I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.	5	41367
2977	You forever straight so fix that frown u goodðŸ˜‡ @amayyaaag__	5	41368
2978	@d6vey you are grim mate	5	41369
2979	@PunishedSnek in the final analysis, the non-white global majority will not fret over the ethnic origin of our corpses.	5	41370
2980	the sad moment when u hand in an exam knowing u failed and grieve by eating and sleeping	5	41371
2981	I can't even celebrate my wins or mourn my L's cause first test week is that busy ðŸ˜•	5	41372
2982	Grim and despair feeling-I look at self and my family. Hubby fought 20+ years for this country. I've worked 20+ years for this govt--&gt;	5	41373
2983	now im all alone and my joy's turned to moping	5	41374
2984	RM will win the game at the last minutes and Madridistas will say Cules stayed this long watching RM win at the end. Disgusting fanbase	5	41375
2985	@1ChiefsDan Is that pessimism or do you just want him to get another week of rest and healing?	5	41376
2986	@kimdelacreme_ @Srgohdatzme305  I'm there... let me know #sober	5	41377
2987	@kimdelacreme_ @Srgohdatzme305  I'm there... let me know 	5	41378
2988	@fpuebla3 @Osbaldo_A lost a friend too	5	41379
2989	@susanbrodigan @lyricconcert Ha yes- the look of despair!	5	41380
2990	@ImNotInfected â€” rather someone that could help her. Concern clouded her green eyes, not once having seen a girl alone in the woods and â€”	5	41381
2991	@_JuliaSteiner : YES ! Right ? I mean I wish you hadn't been discouraged to see #MikeandMolly because so many parallels really -	5	41382
2992	So grim being up at 6	5	41383
2993	Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed. #grim	5	41384
2994	@wombletheballer well done broðŸ˜ #blues #stategames #captain #shootthegerman	5	41385
2995	@AFCGraMaChroi oh, sorry if I've discouraged you ðŸ˜‚	5	41386
2996	@ycfcnick the city is famous for the shambles, sadly the old street in the centre plays second fiddle to the stadium debacle nowadays!	5	41387
2997	Clean the #sink and make your #bathroom shine.	5	41388
2998	_Her mind is a #dark room,\nDeveloping #Madness  â™¨ðŸ˜˜	5	41389
2999	Feels like I lost my best friend #lost #fml #missingyou	5	41390
3000	@Micky_A_Lawson Paddy McNair is our joint top scorer......yeah.....justlet that sink in haha	5	41391
3001	*Sigh*  #saddness #afterellen #shitsucks	5	41392
3002	@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood	5	41393
3003	@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here ðŸ˜Š	5	41394
3004	It's been 5 weeks and I still go through depression smh	5	41395
3005	People too weak to follow their own dreams will always find a way to discourage yours.	5	41396
3006	Itâ€™s possible changing meds is best not done while under stress. Difficult to tell what part of despair is circumstantial, what is drugs.	5	41397
3007	@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.	5	41398
3008	@HartRamsey #UPLIFT If you're still discouraged it means UR Listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!	5	41399
3009	You know when you're just slightly high, the state between sober and high af? That's beautiful. I wish I could feel like that 24/7.	5	41400
3010	If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale	5	41401
3011	Never let the sadness of your past ruin your future	5	41402
3012	@nadinekellman yes I can. Don't discourage me.	5	41403
3013	them cold, dark nights are slowly creeping in ðŸŒŒ	5	41404
3014	@ReaganRachelle if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make	5	41405
3015	@rclemmons much #sadness and #heartbreak	5	41406
3016	Very depressing seeing my whole fam packing to go on holiday tomorrow and I'm just staying here ðŸ™ƒ	5	41407
3017	its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy ðŸ˜‹	5	41408
3018	Should've stayed at school cause ain't nobody here	5	41409
3019	@CornerBakery Sorry I missed you :) I stayed up late working and pondering life	5	41410
3020	@suddenlyapples This is an on-going affliction for me and the only cure is more Shiro	5	41411
3021	It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features.'	5	41412
3022	*wants body to look a certain way*\n*eats 3 cookies, mac n cheese, kitchen sink, and small neighbor child*	5	41413
3023	Their engine runs on fuel called whining :-)\n\nU jst  hv 2b observant..\nHar din Rona dhona &amp; complain. \nHappy news makes them unhappy :-)	5	41414
3024	Caballero's passing remains absolutely dreadful I see!	5	41415
3025	Listening to old school house music kentphonic-sunday showers 'hanging around' 'sing it back' #blues	5	41416
3026	I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk	5	41417
3027	@jordan_grimmer If that's messin I can't wait to see #serious !! Brilliant stuff	5	41418
3028	@AniahROSE I know smh. My heart sunk into my stomach.	5	41419
3029	How many tweets is that now? How fast was I going? God, I love being #sober and #intelligent.	5	41420
3030	@katethecursed @shannonrdk LOL this day is too gloomy for being people, should've canceled and stayed in bed	5	41421
3031	@funkxwidme only #true #depression #fans will get this one ðŸ˜‚ðŸ˜‚	5	41422
3032	I'm looking for a good promoter #rock #blues	5	41423
3033	@danhirtle @Bell Another unhappy customer.  #secreteyes	5	41424
3034	When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon	5	41425
3035	@Hannahcolleen06 I have 12 &amp; that's the only one I didn't like ðŸ˜‚ mine comes out patchy. It's the only dark color by her I have tho.	5	41426
3036	I know it's the final day of summer when it's the finale of @CBSBigBrother #sadness	5	41427
3037	lost 11 lbs since I got married (eating healthy) &amp; ive gone from a 9:47 mile to a 8:50 mile in 2 weeks. #areyousureimagedout #fitness	5	41428
3038	@TelegraphNews why is this evil corrupt fuck still knocking about? The wrong people die I'm telling you. Do you job grim reaper!	5	41429
3039	Those were the times, I thought I can never be sober. But still His grace are beyond my limits ðŸ™ðŸ¾	5	41430
3040	@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair.	5	41431
3041	@asjoshtaylor sadly I don't think I'll see you on tour, but have fun, you're gonna rock! ðŸŽ‰ðŸ‘ŒðŸ»ðŸ’™ #HotForMeTour	5	41432
3042	@metalAndTheGeek @astoldbyfANGIRL SAME! I always say it was the best time of my life. I closed my store down and it was so depressing	5	41433
3043	@kole_holland don't fret, there's another game on at 8 #staytuned	5	41434
3044	Historically Japanese have always been into #jazz and #blues. The 70s dark age of jazz big names like C.C. &amp; M.D. were surviving on Tokyo.	5	41435
3045	Honestly today I just felt like maybe track isn't for me #sad	5	41436
3046	Honestly today I just felt like maybe track isn't for me 	5	41437
3047	@SiWheeler78 never a dull moment, hope you had a gd trip down	5	41438
3048	nooooo. Poor Blue Bell! not again. #sad	5	41439
3049	nooooo. Poor Blue Bell! not again. 	5	41440
3050	@andreamitchell said @berniesanders not only did not play up HRC in campaigning 4 her in OH but he did not discourage 3rd Party vote. TRUE??	5	41441
3051	im having the worst week ever and i cant even go home yet to just sulk in my bed	5	41442
3052	Got a #serious #hyper #predator #heckler situation over here	5	41443
3053	@5SOS I swear I will not go mourn becauseðŸ˜­ðŸ˜­ðŸ’”ðŸ’”	5	41444
3054	@_iConceitedOne_  Hi! We hate that you're unhappy your bill keeps going up! What unique features do you want with your plan? ^RobertS	5	41445
3055	@jimmyfallon @ShawnMendes I'm just a sucker for pine, I wanna rake you up, I wanna pile you down, I'm just a sucker for pine #FallSongs	5	41446
3056	@mizzymaxx @Bsmarz22 @ssmik2309 haha Bro she's sadly married man ðŸ˜©ðŸ˜©	5	41447
3057	Fuck yall @Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism	5	41448
3058	@stevierayrob Can Elliot Friedman please stop talking, you are clueless. You haven't seen the ball since the kickoff. #mope	5	41449
3059	All work and no play makes Jack a dull boy	5	41450
3060	Yes I am picking up sticks and pine cones in my front yard	5	41451
3061	Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I've ever seen ðŸ˜¢	5	41452
3062	can it stay gloomy but get cold pls	5	41453
3063	@macmacm43 jeezus God #dark	5	41454
3064	@macmacm43 jeezus God 	5	41455
3065	This is the first time I've been sober on my birthday in 6 years. #recovery #sobriety #sober #soberissexy #sobernative	5	41456
3066	Have any of you ever stayed in hostels overseas? My only frame of reference is the movie Hostel, and we all know how that went.	5	41457
3067	the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.ðŸ‘½	5	41458
3068	I need all your attention! If I don't I'll pout..	5	41459
3069	It would appear it's a good year for the #blues	5	41460
3070	.@WotzupCapeTown - thanks for sharing! Surprise guests! @HumanJurgen &amp; visiting US Tenor Sax @CunninghamColin. #livemusic #capetown #blues	5	41461
3071	@Simon_Barrett I will watch @BlairWitchMovie when it opens in Mexico in a week. Thank you for making it and don't be discouraged.	5	41462
3072	Well, I had hopes for today. No go. #unhappy	5	41463
3073	Henny and pine apples ðŸ¤”	5	41464
3074	@pete_ferriday Aww rest your weary head here	5	41465
3075	I've been loving you too long #OtisRedding #blues	5	41466
3076	@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly	5	41467
3077	@_MrAminuddin @ejainews @_AlifH @AhmadFuadAdnan dont play with this master noob u want to win.. #serious	5	41468
3078	@JohnVerdejo Mannn I can't count how many times I've had the '#PR's power grid needs some serious updating' conversation...	5	41469
3079	Up on melancholy hill	5	41470
3080	Speech was bold coz it wasn't written by PM NS bt the expression/tone was his own dull n dim	5	41471
3081	Dropped my phone in the sink earlier.No sound, but everythin else works.Prepared myself for life without music until I put my earphones in	5	41472
3082	B day next week, catch the sauce and watch the heaviness!	5	41473
3083	@GrimsToyShow @hunna_chunna you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21 today	5	41474
3084	How long will they mourn me?	5	41475
3085	@MUTGuru I know guys that sink $1000s into the game and only to build a team and play solos. But this hear you make nothing on solos.	5	41476
3086	Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight	5	41477
3087	Ibiza blues hitting me hard already wow	5	41478
3088	Hey man are you asian?!' Nah man im hispan...'nah you just high as hell.' Some random crackhead in the wal-mart parking lot...cmon #sober	5	41479
3089	Does she really need to pout all the time - getting on my nerves #GBBO	5	41480
3090	Yet again another night I should've stayed inðŸ˜Š	5	41481
3091	Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.	5	41482
3092	it's still not sunk in that im seeing joe next month, im so grateful and excited shit	5	41483
3093	@modelady24 I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.	5	41484
3094	Rooney ! Oh dear, oh dear ! Fucking dreadful ðŸ™ˆâš½ï¸âš½ï¸	5	41485
3095	@Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me guess-	5	41486
3096	@zombieisIand yeah friends of minw have witnesse accidents and a road near me like??? cars hav like sunk?? but ih gosh be safe okay !!	5	41487
3097	@charles_gaba @NateSilver538 @DavMicRot @FiveThirtyEight A litany of name-calling. How dull.	5	41488
3098	That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire	5	41489
3099	@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity	5	41490
3100	I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.	5	41491
3101	I honestly feel nothing towards either of my parents and it's pretty depressing	5	41492
3102	@AshleyCWilson @MrDavidHobbs @IndyCaronNBCSN Glad the TV coverage was so successful because the attendance looked pretty dismal.	5	41493
3103	@OzelleM man imagine # Ultra is promoting carnival. I think u need to be the chairperson #serious. Cause am hearing nothing	5	41494
3104	Feminists should ask themselves, why they're so unhappy, and why they lack love in their lives. Is it b/c they are fighting a losing game?	5	41495
3105	life is hard., its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife	5	41496
3106	life is hard., its harder if ur stupid #life #love #sadness #sadderness #moreofsad #howdoestears #whatislife	5	41497
3107	@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..	5	41498
3108	I am worried that she felt safe. #unhappy	5	41499
3109	Happy Birthday Roy Buchanan, born on this day in 1939. #roybuchanan #guitar #blues #happybrithday	5	41500
3110	Cmon blues we are 2 home games away from another CC semi - I love those Wembley away days. Being on anyone at home please! âš½	5	41501
3111	Probs spent a grand total of five minutes sober since Sunday evening :) #freshers	5	41502
3112	On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in life?	5	41503
3113	@childctweets sad people are that sick and boring ðŸ˜¬ðŸ˜¬ðŸ˜¬	5	41504
3114	This whole #VanRE + extradition might turn into a Pandora's box. JT has no idea about that murky corrupt guanxi in China; Toad vs Dada ;-)	5	41505
3115	@MarkedMurderer Orion's eyes narrowed as he gazed down at the girl, ice cold blues meeting a softer than usual green. His instinct told him-	5	41506
3116	Well I won't be doing a unboxing of the iPhone 7 plus on my channel until November sadly. Thank you @TMobile @Apple Staten Island NY smh	5	41507
3117	@RealTimBooth I've never been fond of having dark eyes until seeing this share.	5	41508
3118	... Huh. Perhaps... Because we're both so dreary, we get along well?	5	41509
3119	@CrystiCaro yeah agree - I think it was a family member and they covered up #sad	5	41510
3120	@CrystiCaro yeah agree - I think it was a family member and they covered up 	5	41511
3121	@ExaltedChampion - the jest, Kara didn't chuckle, instead her baby blues were narrowed in on Adam like a warning. If his brain /wasn't/ -	5	41512
3122	Sometimes the support network is causing the damage. \n\n#support #Damaged #alone #tired #lost #hurt #nojustice #depression #surivivor #NoMore	5	41513
3123	@SalterUK second pair of scales I have bought that have stopped working after battery change. Is this an issue you are aware of?  #unhappy	5	41514
3124	I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.	5	41515
3125	Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown	5	41516
3126	@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...	5	41517
3127	@flybe Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers	5	41518
3128	why the fuck does my mum want me to put corn in the curry?! #grim	5	41519
3129	@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.	5	41520
3130	Looking nice forward to playing at Paper Dress Vintage in Hackney this evening - get there early as I'll be on at 8pm! @paperdressed #blues	5	41521
3131	Winner #Champion #school #lastyear #gouniversity #university #me #dark #Black #webstagram #blackandwhite	5	41522
3132	@ITdominiccoyle @IrishTimesBiz Between Barroso going to Goldman and this the @EU_Commission is getting a very serious self inflicted problem	5	41523
3133	@pottermore : I can't find my patronus, the website doesn't work, I can't even see the questions.... #sadness...	5	41524
3134	Nutella is pine green forget me nots are ivory frozen is god	5	41525
3135	I was not made for this world. #empath #unhappy	5	41526
3136	She used to be beautiful, but she lived her life too fast - Forest City Joe #blues #blinddogradio	5	41527
3137	Why does Candice constantly pout #GBBO ðŸ’„ðŸ˜’	5	41528
3138	@redBus_in #unhappy with #redbus CC, when I talked with them before a week still they didn't initiate the refund of the transaction.	5	41529
3139	@AceOperative789 no pull him afew weeks ago, sadly theres no game audio or sound affects cause i played it on my phone and tryed everything	5	41530
3140	I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.	5	41531
3141	@sainsburys Could you ask your Chafford Hundred store to turn on their car park lights? A bit scary these dark nights! Thanks.	5	41532
3142	@ZubairSabirPTI  pls dont insult the word 'Molna'	0	10857
3143	@ArcticFantasy I would have almost took offense to this if I actually snapped you	0	10858
3144	@IllinoisLoyalty that Rutgers game was an abomination. An affront to God and man. We must never speak of it again.	0	10859
3145	@CozanGaming that's what lisa asked before she started raging at me, 'can I call you?' heh	0	10860
3146	Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison 	0	10861
3147	Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger	0	10862
3148	I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today	0	10863
3149	My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.	0	10864
3150	@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming	0	10865
3151	@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. 	0	10866
3152	@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund 	0	10867
3153	@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason	0	10868
3154	Me being on my dean really saving a lot of ppl, bc I don't snap nomore &amp; it take so much out of me..	0	10869
3155	Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming	0	10870
3156	Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. 	0	10871
3157	Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman 	0	10872
3158	Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl	0	10873
3159	@__NETFLIXNCHILL I fuck with madden way harder	0	10874
3160	@TrussElise Obama must be fuming.. lol	0	10875
3161	Hate when guys cant control their anger 🙃🙃	0	10876
3162	[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **	0	10877
3163	Literally fuming fuck sake	0	10878
3164	@TrueAggieFan oh so that's where Brian was! Where was my invite? 	0	10879
3165	@TrueAggieFan oh so that's where Brian was! Where was my invite? #offended	0	10880
3166	@DxfyingGrxvity - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --	0	10881
3167	It's the most magical time of the year......Xmas party announced and the #outrage commences. Gotta love Silicon Valley millennials.	0	10882
3168	@LaureEve I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there.	0	10883
3169	@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy	0	10884
3170	I wouldn't have #anger issues.....if she didn't have #lying issues.....think about that one. #pow #lies #confusion	0	10885
3171	@isthataspider @dhodgs i will fight this guy! Don't insult the lions like that! But seriously they kinda are.Wasted some of the best players	0	10886
